nom,prix,website,source,date_scraped,category,promotion,url,description,normalized_nom,normalized_description,nom_and_description,html
Allstate 3 Years (For Kitchen Suites Under $2000),174.99,costco.com,https://www.costco.com/kitchen-suites.html,2025-01-18 22:31:01,kitchen-suites,,https://www.costco.com/allstate-3-years-for-kitchen-suites-under-%242000.product.100285392.html,This Allstate protection plan is exclusive to Costco Members. You must purchase the new Kitchen Suite from Costco.com. Other terms and conditions apply.* When the Kitchen Suite is purchased online at Costco.com the Allstate protection plan must be purchased within 90 days from receipt. Each Allstate protection plan covers 1 suite. Not intended for commercial use. Physical damage is not covered.,allstate 3 years (for kitchen suites under $2000),allstate 3 years (for kitchen suites under $2000),,
Allstate 3 Years (For Kitchen Suites $2000 to $4000),299.99,costco.com,https://www.costco.com/kitchen-suites.html,2025-01-18 22:31:01,kitchen-suites,,https://www.costco.com/allstate-3-years-for-kitchen-suites-%242000-to-%244000.product.100285413.html,"Plan must be purchased from Costco.com within 90 days of purchasing an appliance suite from Costco. Each plan protects one appliance suite. Coverage starts on the day member receives the covered items. Plan does not include intentional damage, loss or theft. Not intended for commercial use. This plan is exclusive to Costco members.",allstate 3 years (for kitchen suites $2000 to $4000),allstate 3 years (for kitchen suites $2000 to $4000),,
Frigidaire ELECTRIC Washer/Dryer Laundry Center - 3.9 cu. ft. Washer and 5.5 cu. ft. Dryer,999.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/frigidaire-electric-washerdryer-laundry-center---3.9-cu.-ft.-washer-and-5.5-cu.-ft.-dryer.product.4000272491.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,frigidaire electric washer/dryer laundry center - 3.9 cu. ft. washer and 5.5 cu. ft. dryer,frigidaire electric washer/dryer laundry center - 3.9 cu. ft. washer and 5.5 cu. ft. dryer,,
GE Unitized maker 3.8 cu. ft. Washer and 5.9 cu. ft. ELECTRIC Dryer,1249.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/ge-unitized-spacemaker-3.8-cu.-ft.-washer-and-5.9-cu.-ft.-electric-dryer.product.100399726.html?preselect=color%3awhite,2-Year Manufacturer 's Warranty Included WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,ge unitized maker 3.8 cu. ft. washer and 5.9 cu. ft. electric dryer,ge unitized maker 3.8 cu. ft. washer and 5.9 cu. ft. electric dryer,,
Danby Dual Door 3.1 cu. ft. Compact Refrigerator/Freezer,219.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/danby-dual-door-3.1-cu.-ft.-compact-refrigeratorfreezer.product.100288777.html?preselect=color%3ablack+stainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,danby dual door 3.1 cu. ft. compact refrigerator/freezer,danby dual door 3.1 cu. ft. compact refrigerator/freezer,,
GE Unitized maker 2.3 cu. ft. Washer and 4.4 cu. ft. ELECTRIC Dryer,1199.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/ge-unitized-spacemaker-2.3-cu.-ft.-washer-and-4.4-cu.-ft.-electric-dryer.product.100399732.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,ge unitized maker 2.3 cu. ft. washer and 4.4 cu. ft. electric dryer,ge unitized maker 2.3 cu. ft. washer and 4.4 cu. ft. electric dryer,,
LG 6.0 cu. ft. Single Door Refrigerator with Inverter Compressor and Pocket Handle in  ,389.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/lg-6.0-cu.-ft.-single-door-refrigerator-with-inverter-compressor-and-pocket-handle-in-platinum-silver.product.100986754.html,"2-Year Manufacturer's Warranty Included Be Prepared for your Delivery. Verify your zip code, plumbing and electrical connections AND read Delivery Guidelines PDF in Manuals, Information & Guides section. Our delivery and installation teams are not authorized to perform any modifications to the home; no carpentry, plumbing or electrical work. Any work that would exceed the included basic installation will require additional payment by you to the installer. For your convenience and while at your home, the installer will be able to determine if any additional work and or permits are needed that would exceed the included basic installation. You will always be given a quote before work starts. You will be responsible for direct payment to the installer for any work exceeding basic installation. WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .",lg 6.0 cu. ft. single door refrigerator with inverter compressor and pocket handle in  ,lg 6.0 cu. ft. single door refrigerator with inverter compressor and pocket handle in  ,,
Whirlpool 22 cu. ft. Bottom-Freezer Refrigerator with Accu-Chill™ Temperature Management System,1449.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/whirlpool-22-cu.-ft.-bottom-freezer-refrigerator-with-accu-chill%e2%84%a2-temperature-management-system.product.100425897.html?preselect=color%3astainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,whirlpool 22 cu. ft. bottom-freezer refrigerator with accu-chill™ temperature management system,whirlpool 22 cu. ft. bottom-freezer refrigerator with accu-chill™ temperature management system,,
LG 2.4 cu. ft. Wi-Fi Enabled Compact Front Load All-In-One Washer/Dryer Combo with Built-In Intelligence,1799.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/lg-2.4-cu.-ft.-wi-fi-enabled-compact-front-load-all-in-one-washerdryer-combo-with-built-in-intelligence.product.100780016.html?preselect=color%3agray,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,lg 2.4 cu. ft. wi-fi enabled compact front load all-in-one washer/dryer combo with built-in intelligence,lg 2.4 cu. ft. wi-fi enabled compact front load all-in-one washer/dryer combo with built-in intelligence,,
LG Styler Smart Wi-Fi enabled Steam Closet with TrueSteam and Moving Hangers,1679.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/lg-styler-smart-wi-fi-enabled-steam-closet-with-truesteam-and-moving-hangers.product.100428026.html?preselect=color%3achrome,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,lg styler smart wi-fi enabled steam closet with truesteam and moving hangers,lg styler smart wi-fi enabled steam closet with truesteam and moving hangers,,
Whirlpool 20 cu. ft. French Door Refrigerator with FreshFlow,1699.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/whirlpool-20-cu.-ft.-french-door-refrigerator-with-freshflow.product.100457663.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,whirlpool 20 cu. ft. french door refrigerator with freshflow,whirlpool 20 cu. ft. french door refrigerator with freshflow,,
Whirlpool 3.5 cu ft. Washer and 5.9 cu. ft. Dryer ELECTRIC Laundry Center,1399.99,costco.com,https://www.costco.com/small-space-appliances.html,2025-01-18 22:31:01,small-appliances,,https://www.costco.com/whirlpool-3.5-cu-ft.-washer-and-5.9-cu.-ft.-dryer-electric-laundry-center.product.100400262.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,whirlpool 3.5 cu ft. washer and 5.9 cu. ft. dryer electric laundry center,whirlpool 3.5 cu ft. washer and 5.9 cu. ft. dryer electric laundry center,,
"Winix Genuine Replacement Filter S, 2-pack for C545 Air Purifier",59.99,costco.com,https://www.costco.com/cooling-air-treatment-heating.html,2025-01-18 22:31:01,cooling-air-treatment-heating,,https://www.costco.com/winix-genuine-replacement-filter-s%2c-2-pack-for-c545-air-purifier.product.4000225508.html,"The Winix Replacement Filter S 2 Pack is a complete two year filter set. The Winix True HEPA captures up to 99.97% of airborne allergens including pollen, dust, smoke, pet dander, and other ultrafine particles as small as 0.3 microns. The 4-pack Carbon Filters traps large particles, extending the life of the True HEPA filter and absorbs odor in the environment. The genuine Winix Filter S is compatible with Winix Air Purifier unit C545. Accessories Included: 2 True Hepa Filters 8 Carbon Filters Product Features: True HEPA Filter: Captures up to 99.97%* of airborne allergens including pollen, dust, smoke, pet dander, and other ultrafine particles as small as 0.3 microns. Activated Carbon Filters (4-pack): Reduces VOCs and household odors from cooking, pets, and smoke. It is designed to catch airborne particles found indoors, which also helps prolong the True HEPA Filter life. Two True Hepa Filters and 8 Activated Carbon Filters included, up to a two year supply. The genuine Winix Filter S is compatible with Winix Air Purifier unit C545. Dimensions & More Info: Package Dimensions of the 2 PK Box are: Depth: 6.5” x Length: 13  x Height: 14.5” Package Weight of the 2 PK is 4 Lbs. Made in Thailand","winix genuine replacement filter s, 2-pack for c545 air purifier","winix genuine replacement filter s, 2-pack for c545 air purifier",,
Woozoo 5-Speed Globe Fan,46.99,costco.com,https://www.costco.com/cooling-air-treatment-heating.html,2025-01-18 22:31:01,cooling-air-treatment-heating,,https://www.costco.com/woozoo-5-speed-globe-fan.product.4000230071.html,"Style meets substance in the Woozoo Globe Shape Fan SC15T. The modern Vortex grille design not only adds to the charm of its new home, but also delivers efficient airflow, making it an investment in both comfort and sophistication. Thanks to Vortex Circulation, this fan can propel air up to an impressive 82 feet, ensuring widespread comfort. Plus, the convenient remote holder on the back of the grille keeps control within easy reach, transforming any space from ordinary to one-of-a-kind. Accessories Included: Remote Control included Product Features: 353 Sq Ft Coverage Multi-Oscillating Capacitive Touch 5 Speeds LED Turn-Off Function Timer (1,2,4) Dimensions & More Info: Type of material made out of: ABS and Polypropylene 8.27"" D x 8.27"" W x 11.42"" H 4.74 Lbs Made in China",woozoo 5-speed globe fan,woozoo 5-speed globe fan,,
Winix C909 4-Stage Air Purifier with Wi-Fi & PlasmaWave Technology,199.99,costco.com,https://www.costco.com/cooling-air-treatment-heating.html,2025-01-18 22:31:01,cooling-air-treatment-heating,,https://www.costco.com/winix-c909-4-stage-air-purifier-with-wi-fi-%2526-plasmawave-technology.product.100842491.html,"Featuring a 4-stage air purification system, this unit removes 99.99% of airborne particles as small as 0.003 microns in size. Winix’s PlasmaWave® Technology may help to reduce the presence of airborne pollutants and contaminants. The unit’s built-in Smart Sensors detect and monitor the quality of air in your environment and provides a visual representation of your current air quality. When in Auto Mode, the unit automatically adjusts fan speeds to ensure efficient and cost-effective cleaning. Sleep mode is automatically activated when the room is darkened, providing quiet, energy-efficient operation. The WiFi feature allows you to connect your air purifier to the Winix Smart App and monitor the air quality in your home, control your air purifier, and track filter life. Accessories Included: Two Genuine Winix True HEPA Filter sets included for up to 24 months normal usage Product Features: AHAM Verifide® at 500 sq ft.: Also cleans rooms up to 2,420 sq ft in 1 hour (1,210 sq ft in 30 minutes, 807 sq ft in 20 minutes, 605 sq ft in 15 minutes) The Smarter Air Purifier: Control and monitor your unit anytime from anywhere by instantly accessing your unit with the Winix Smart App through the convenient WiFi feature Washable Fine Mesh Pre-Filter: The first line of defense against the largest airborne particles found indoors Activated Carbon Filter: Reduces VOCs and household odors from cooking, pets, and smoke. It is designed to catch airborne particles found indoors, which also helps prolong the True HEPA Filter life True HEPA Filter: Winix True HEPA captures 99.99%* of airborne allergens including pollen, dust, smoke, pet dander, and other ultrafine particles as small as 0.003 microns *Based on independent laboratory tests conducted on inanimate particles as small as 0.003 microns in size. PlasmaWave® Air Cleaning Technology: May help to reduce the presence of airborne impurities Air Quality Indicator: Visual indicator displays real-time air quality in the room with LED lights 2 Year Filter Supply: Includes 2 True HEPA replacement filters and 8 Activated Carbon Filters Dual Smart Sensors + Auto Mode: Built-in air quality sensor measures and adjusts fan speed in real-time Ultra-Quiet: Nearly silent on slowest speed (25 dB) Light Automated Sleep Mode: Unit automatically activates its quiet, energy-efficient Sleep Mode when room is darkened and returns to Auto Mode in the presence of light Tested and Trusted: This unit is proven dependable and efficient by being AHAM Verified, Energy Star Certified, and UL Certified Energy Efficient: Energy Star Certified for low energy consumption, resulting in reduced operating costs Filter Replacement Indicator: When the filters need to be replaced, the Filter Replacement Indicator LED will illuminate Dimensions & More Info: Material: ABS and EPS plastic Voltage: 120 Hertz: 60 Watts: 95 (sleep 7W, low 10W, medium 19W, high 28W, turbo 90) Decibels: (Low/Med/High/Turbo) Sleep 25, Low 30, Medium 38, High 41, Turbo 52 16.5” L x 11.4” W x 23.2” H; Weight: 17.2 lbs Made in Thailand Warranty: 2 Years Manufacturers’ Warranty For product related questions please contact Winix America at 1-877-699-4649, or 1-847-551-9900",winix c909 4-stage air purifier with wi-fi & plasmawave technology,winix c909 4-stage air purifier with wi-fi & plasmawave technology,,
Dyson Purifier Cool TP7C Purifying Tower Fan with Additional Filter,349.99,costco.com,https://www.costco.com/cooling-air-treatment-heating.html,2025-01-18 22:31:01,cooling-air-treatment-heating,,https://www.costco.com/dyson-purifier-cool-tp7c-purifying-tower-fan-with-additional-filter.product.4000235921.html,,dyson purifier cool tp7c purifying tower fan with additional filter,dyson purifier cool tp7c purifying tower fan with additional filter,,
Shark Air Purifier MAX with Anti-Allergen Nanoseal and HEPA  Air Filter Technology,189.99,costco.com,https://www.costco.com/cooling-air-treatment-heating.html,2025-01-18 22:31:01,cooling-air-treatment-heating,,https://www.costco.com/shark-air-purifier-max-with-anti-allergen-nanoseal-and-hepa--air-filter-technology.product.4000154191.html,,shark air purifier max with anti-allergen nanoseal and hepa  air filter technology,shark air purifier max with anti-allergen nanoseal and hepa  air filter technology,,
